,Date,State,Confirmed,Deaths,Recovered
9471,2020-12-15,Andhra Pradesh,875836,7059,864049
9472,2020-12-15,Arunachal Pradesh,16536,55,16243
9473,2020-12-15,Assam,214803,1003,210299
9474,2020-12-15,Bihar,242660,1325,236247
9475,2020-12-15,Chandigarh,18714,302,17698
9476,2020-12-15,Chhattisgarh,258635,3116,236588
9477,2020-12-15,Dadra and Nagar Haveli and Daman and Diu,3359,2,3338
9478,2020-12-15,Delhi,608830,10074,583509
9479,2020-12-15,Goa,49474,707,47737
9480,2020-12-15,Gujarat,228803,4182,211603
9481,2020-12-15,Haryana,253385,2733,241544
9482,2020-12-15,Himachal Pradesh,49761,823,41990
9483,2020-12-15,Jammu and Kashmir,116254,1802,109894
9484,2020-12-15,Jharkhand,111722,1000,109141
9485,2020-12-15,Karnataka,902240,11954,874202
9486,2020-12-15,Kerala,672037,2647,611600
9487,2020-12-15,Ladakh,9166,123,8429
9488,2020-12-15,Lakshadweep,0,0,0
9489,2020-12-15,Madhya Pradesh,224636,3412,208421
9490,2020-12-15,Maharashtra,1883365,48269,1761615
9491,2020-12-15,Manipur,27209,324,24739
9492,2020-12-15,Meghalaya,12941,130,12058
9493,2020-12-15,Mizoram,4049,7,3869
9494,2020-12-15,Nagaland,11728,69,11066
9495,2020-12-15,Odisha,324089,1811,319458
9496,2020-12-15,Puducherry,37513,620,36586
9497,2020-12-15,Punjab,160659,5098,148680
9498,2020-12-15,Rajasthan,292539,2555,273784
9499,2020-12-15,Sikkim,5340,118,4919
9500,2020-12-15,Tamil Nadu,800029,11909,778081
9501,2020-12-15,Telengana,278599,1499,269828
9502,2020-12-15,Tripura,33057,376,32367
9503,2020-12-15,Uttar Pradesh,566728,8083,539727
9504,2020-12-15,Uttarakhand,83006,1361,75501
9505,2020-12-15,West Bengal,523629,9100,493145
9506,2020-12-16,Andaman and Nicobar Islands,4842,61,4688
9507,2020-12-16,Andhra Pradesh,876336,7064,864612
9508,2020-12-16,Arunachal Pradesh,16553,55,16264
9509,2020-12-16,Assam,214945,1004,210401
9510,2020-12-16,Bihar,243281,1329,236782
9511,2020-12-16,Chandigarh,18776,304,17837
9512,2020-12-16,Chhattisgarh,260240,3135,239468
9513,2020-12-16,Dadra and Nagar Haveli and Daman and Diu,3359,2,3338
9514,2020-12-16,Delhi,610447,10115,585852
9515,2020-12-16,Goa,49566,710,47861
9516,2020-12-16,Gujarat,229913,4193,212839
9517,2020-12-16,Haryana,254207,2751,243224
9518,2020-12-16,Himachal Pradesh,50196,836,42568
9519,2020-12-16,Jammu and Kashmir,116600,1812,110354
9520,2020-12-16,Jharkhand,111931,1001,109352
9521,2020-12-16,Karnataka,903425,11965,875796
9522,2020-12-16,Kerala,677255,2680,616666
9523,2020-12-16,Ladakh,9217,123,8469
9524,2020-12-16,Lakshadweep,0,0,0
9525,2020-12-16,Madhya Pradesh,225709,3425,209768
9526,2020-12-16,Maharashtra,1886807,48339,1766010
9527,2020-12-16,Manipur,27292,327,24880
9528,2020-12-16,Meghalaya,13007,131,12186
9529,2020-12-16,Mizoram,4080,7,3894
9530,2020-12-16,Nagaland,11761,69,11097
9531,2020-12-16,Odisha,324389,1815,319850
9532,2020-12-16,Puducherry,37550,620,36633
9533,2020-12-16,Punjab,161053,5117,149434
9534,2020-12-16,Rajasthan,293584,2568,275506
9535,2020-12-16,Sikkim,5365,119,4952
9536,2020-12-16,Tamil Nadu,801161,11919,779291
9537,2020-12-16,Telengana,279135,1502,270450
9538,2020-12-16,Tripura,33081,378,32397
9539,2020-12-16,Uttar Pradesh,568064,8103,541579
9540,2020-12-16,Uttarakhand,83502,1372,76041
9541,2020-12-16,West Bengal,525918,9145,496110
9542,2020-12-17,Andaman and Nicobar Islands,4850,61,4698
9543,2020-12-17,Andhra Pradesh,876814,7067,865327
9544,2020-12-17,Arunachal Pradesh,16574,55,16278
9545,2020-12-17,Assam,215042,1007,210491
9546,2020-12-17,Bihar,243830,1332,237267
9547,2020-12-17,Chandigarh,18843,304,17912
9548,2020-12-17,Chhattisgarh,261901,3145,241288
9549,2020-12-17,Dadra and Nagar Haveli and Daman and Diu,3360,2,3342
9550,2020-12-17,Delhi,611994,10147,588586
9551,2020-12-17,Goa,49657,713,47965
9552,2020-12-17,Gujarat,231073,4203,214223
9553,2020-12-17,Haryana,255014,2765,244676
9554,2020-12-17,Himachal Pradesh,50680,848,43614
9555,2020-12-17,Jammu and Kashmir,116932,1817,110769
9556,2020-12-17,Jharkhand,112121,1004,109532
9557,2020-12-17,Karnataka,904665,11971,877199
9558,2020-12-17,Kerala,683440,2707,622394
9559,2020-12-17,Ladakh,9238,123,8579
9560,2020-12-17,Lakshadweep,0,0,0
9561,2020-12-17,Madhya Pradesh,226788,3433,211025
9562,2020-12-17,Maharashtra,1886807,48434,1769897
9563,2020-12-17,Manipur,27373,329,25107
9564,2020-12-17,Meghalaya,13072,133,12252
9565,2020-12-17,Mizoram,4085,7,3907
9566,2020-12-17,Nagaland,11787,70,11120
9567,2020-12-17,Odisha,324796,1820,320208
9568,2020-12-17,Puducherry,37582,622,36661
9569,2020-12-17,Punjab,161383,5135,150007
9570,2020-12-17,Rajasthan,294831,2578,277743
9571,2020-12-17,Sikkim,5398,121,4971
9572,2020-12-17,Tamil Nadu,802342,11931,780531
9573,2020-12-17,Telengana,279644,1505,270967
9574,2020-12-17,Tripura,33098,378,32429
9575,2020-12-17,Uttar Pradesh,569263,8118,543344
9576,2020-12-17,Uttarakhand,84069,1375,76554
9577,2020-12-17,West Bengal,528211,9191,498877
9578,2020-12-18,Andaman and Nicobar Islands,4860,61,4707
9579,2020-12-18,Andhra Pradesh,877348,7069,865825
9580,2020-12-18,Arunachal Pradesh,16603,55,16290
9581,2020-12-18,Assam,215148,1010,210615
9582,2020-12-18,Bihar,244386,1337,237770
9583,2020-12-18,Chandigarh,18905,304,18017
9584,2020-12-18,Chhattisgarh,263485,3156,242922
9585,2020-12-18,Dadra and Nagar Haveli and Daman and Diu,3361,2,3344
9586,2020-12-18,Delhi,613357,10182,590977
9587,2020-12-18,Goa,49745,716,48054
9588,2020-12-18,Gujarat,232188,4211,215528
9589,2020-12-18,Haryana,255728,2782,245933
9590,2020-12-18,Himachal Pradesh,51143,858,44146
9591,2020-12-18,Jammu and Kashmir,117317,1826,111164
9592,2020-12-18,Jharkhand,112332,1007,109696
9593,2020-12-18,Karnataka,905901,11981,878696
9594,2020-12-18,Kerala,688409,2734,627364
9595,2020-12-18,Ladakh,9243,123,8623
9596,2020-12-18,Lakshadweep,0,0,0
9597,2020-12-18,Madhya Pradesh,227949,3442,212351
9598,2020-12-18,Maharashtra,1886807,48499,1774255
9599,2020-12-18,Manipur,27454,332,25250
9600,2020-12-18,Meghalaya,13141,133,12322
9601,2020-12-18,Mizoram,4094,7,3923
9602,2020-12-18,Nagaland,11820,73,11200
9603,2020-12-18,Odisha,325147,1825,320584
9604,2020-12-18,Puducherry,37622,622,36693
9605,2020-12-18,Punjab,161831,5150,150636
9606,2020-12-18,Rajasthan,295953,2589,279717
9607,2020-12-18,Sikkim,5406,122,4990
9608,2020-12-18,Tamil Nadu,803516,11942,781745
9609,2020-12-18,Telengana,280195,1506,271649
9610,2020-12-18,Tripura,33119,378,32471
9611,2020-12-18,Uttar Pradesh,570789,8136,544503
9612,2020-12-18,Uttarakhand,84689,1384,77243
9613,2020-12-18,West Bengal,530456,9235,501624
9614,2020-12-19,Andaman and Nicobar Islands,4869,61,4712
9615,2020-12-19,Andhra Pradesh,877806,7070,866359
9616,2020-12-19,Arunachal Pradesh,16611,55,16322
9617,2020-12-19,Assam,215250,1011,210700
9618,2020-12-19,Bihar,245027,1341,238316
9619,2020-12-19,Chandigarh,18979,305,18139
9620,2020-12-19,Chhattisgarh,264898,3163,244247
9621,2020-12-19,Dadra and Nagar Haveli and Daman and Diu,3362,2,3350
9622,2020-12-19,Delhi,614775,10219,593137
9623,2020-12-19,Goa,49849,718,48170
9624,2020-12-19,Gujarat,233263,4220,216683
9625,2020-12-19,Haryana,256477,2803,247097
9626,2020-12-19,Himachal Pradesh,51625,867,44784
9627,2020-12-19,Jammu and Kashmir,117705,1833,111628
9628,2020-12-19,Jharkhand,112606,1008,109891
9629,2020-12-19,Karnataka,907123,11989,879735
9630,2020-12-19,Kerala,693865,2757,632065
9631,2020-12-19,Ladakh,9252,124,8655
9632,2020-12-19,Lakshadweep,0,0,0
9633,2020-12-19,Madhya Pradesh,229130,3453,213801
9634,2020-12-19,Maharashtra,1888767,48574,1778722
9635,2020-12-19,Manipur,27540,334,25371
9636,2020-12-19,Meghalaya,13189,133,12470
9637,2020-12-19,Mizoram,4110,7,3943
9638,2020-12-19,Nagaland,11832,73,11205
9639,2020-12-19,Odisha,325505,1829,320947
9640,2020-12-19,Puducherry,37670,623,36731
9641,2020-12-19,Punjab,162270,5170,151119
9642,2020-12-19,Rajasthan,297029,2599,281372
9643,2020-12-19,Sikkim,5439,123,5012
9644,2020-12-19,Tamil Nadu,804650,11954,782915
9645,2020-12-19,Telengana,280822,1510,272370
9646,2020-12-19,Tripura,33144,378,32501
9647,2020-12-19,Uttar Pradesh,572196,8154,546087
9648,2020-12-19,Uttarakhand,85269,1399,77803
9649,2020-12-19,West Bengal,532695,9277,504353
9650,2020-12-20,Andaman and Nicobar Islands,4875,61,4719
9651,2020-12-20,Andhra Pradesh,878285,7074,866856
9652,2020-12-20,Arunachal Pradesh,16629,55,16333
9653,2020-12-20,Assam,215346,1012,210808
9654,2020-12-20,Bihar,245661,1347,239109
9655,2020-12-20,Chandigarh,19044,306,18244
9656,2020-12-20,Chhattisgarh,266266,3172,246054
9657,2020-12-20,Dadra and Nagar Haveli and Daman and Diu,3363,2,3352
9658,2020-12-20,Delhi,615914,10251,595305
9659,2020-12-20,Goa,49976,718,48280
9660,2020-12-20,Gujarat,234289,4227,217935
9661,2020-12-20,Haryana,257067,2816,248172
9662,2020-12-20,Himachal Pradesh,52010,870,45174
9663,2020-12-20,Jammu and Kashmir,118006,1837,112093
9664,2020-12-20,Jharkhand,112853,1010,110125
9665,2020-12-20,Karnataka,908275,12004,881882
9666,2020-12-20,Kerala,700158,2786,636814
9667,2020-12-20,Ladakh,9270,124,8723
9668,2020-12-20,Lakshadweep,0,0,0
9669,2020-12-20,Madhya Pradesh,230125,3468,215211
9670,2020-12-20,Maharashtra,1892707,48648,1781841
9671,2020-12-20,Manipur,27598,336,25512
9672,2020-12-20,Meghalaya,13221,133,12531
9673,2020-12-20,Mizoram,4122,7,3957
9674,2020-12-20,Nagaland,11841,73,11230
9675,2020-12-20,Odisha,325861,1832,321309
9676,2020-12-20,Puducherry,37715,624,36752
9677,2020-12-20,Punjab,162705,5189,151679
9678,2020-12-20,Rajasthan,298018,2608,282631
9679,2020-12-20,Sikkim,5561,123,5037
9680,2020-12-20,Tamil Nadu,805777,11968,784117
9681,2020-12-20,Telengana,281414,1513,273013
9682,2020-12-20,Tripura,33167,378,32532
9683,2020-12-20,Uttar Pradesh,573401,8177,547631
9684,2020-12-20,Uttarakhand,85853,1408,78371
9685,2020-12-20,West Bengal,534850,9320,507070
9686,2020-12-21,Andaman and Nicobar Islands,4881,61,4732
9687,2020-12-21,Andhra Pradesh,878723,7076,867445
9688,2020-12-21,Arunachal Pradesh,16630,55,16350
9689,2020-12-21,Assam,215409,1017,210872
9690,2020-12-21,Bihar,246185,1352,239693
9691,2020-12-21,Chandigarh,19073,308,18328
9692,2020-12-21,Chhattisgarh,267219,3181,247480
9693,2020-12-21,Dadra and Nagar Haveli and Daman and Diu,3363,2,3352
9694,2020-12-21,Delhi,617005,10277,596580
9695,2020-12-21,Goa,50064,721,48371
9696,2020-12-21,Gujarat,235299,4234,219125
9697,2020-12-21,Haryana,257644,2821,248935
9698,2020-12-21,Himachal Pradesh,52329,876,46257
9699,2020-12-21,Jammu and Kashmir,118263,1841,112568
9700,2020-12-21,Jharkhand,113025,1010,110307
9701,2020-12-21,Karnataka,909469,12009,882944
9702,2020-12-21,Kerala,705869,2816,641285
9703,2020-12-21,Ladakh,9279,124,8801
9704,2020-12-21,Lakshadweep,0,0,0
9705,2020-12-21,Madhya Pradesh,231284,3481,216485
9706,2020-12-21,Maharashtra,1896518,48746,1783905
9707,2020-12-21,Manipur,27646,337,25646
9708,2020-12-21,Meghalaya,13253,134,12620
9709,2020-12-21,Mizoram,4124,7,3963
9710,2020-12-21,Nagaland,11842,73,11273
9711,2020-12-21,Odisha,326233,1836,321647
9712,2020-12-21,Puducherry,37748,626,36777
9713,2020-12-21,Punjab,163042,5201,152223
9714,2020-12-21,Rajasthan,301580,2617,283957
9715,2020-12-21,Sikkim,5573,124,5075
9716,2020-12-21,Tamil Nadu,806891,11983,785315
9717,2020-12-21,Telengana,281730,1515,273625
9718,2020-12-21,Tripura,33175,380,32561
9719,2020-12-21,Uttar Pradesh,574631,8196,549190
9720,2020-12-21,Uttarakhand,86317,1413,78727
9721,2020-12-21,West Bengal,536828,9360,509697
9722,2020-12-22,Andaman and Nicobar Islands,4888,62,4740
9723,2020-12-22,Andhra Pradesh,878937,7078,867867
9724,2020-12-22,Arunachal Pradesh,16652,56,16369
9725,2020-12-22,Assam,215510,1020,210965
9726,2020-12-22,Bihar,246568,1358,240219
9727,2020-12-22,Chandigarh,19128,310,18429
9728,2020-12-22,Chhattisgarh,268477,3199,249218
9729,2020-12-22,Dadra and Nagar Haveli and Daman and Diu,3363,2,3354
9730,2020-12-22,Delhi,617808,10304,598249
9731,2020-12-22,Goa,50143,723,48479
9732,2020-12-22,Gujarat,236259,4241,220393
9733,2020-12-22,Haryana,258197,2832,249840
9734,2020-12-22,Himachal Pradesh,52623,885,46852
9735,2020-12-22,Jammu and Kashmir,118495,1844,113026
9736,2020-12-22,Jharkhand,113198,1011,110512
9737,2020-12-22,Karnataka,910241,12016,884205
9738,2020-12-22,Kerala,709292,2843,645779
9739,2020-12-22,Ladakh,9286,125,8852
9740,2020-12-22,Lakshadweep,0,0,0
9741,2020-12-22,Madhya Pradesh,232319,3490,217775
9742,2020-12-22,Maharashtra,1899352,48801,1789958
9743,2020-12-22,Manipur,27684,337,25779
9744,2020-12-22,Meghalaya,13258,134,12692
9745,2020-12-22,Mizoram,4133,7,3973
9746,2020-12-22,Nagaland,11858,73,11323
9747,2020-12-22,Odisha,326596,1839,321956
9748,2020-12-22,Puducherry,37762,627,36803
9749,2020-12-22,Punjab,163378,5212,152758
9750,2020-12-22,Rajasthan,299909,2626,285322
9751,2020-12-22,Sikkim,5576,124,5092
9752,2020-12-22,Tamil Nadu,807962,11995,786472
9753,2020-12-22,Telengana,282347,1518,274260
9754,2020-12-22,Tripura,33188,380,32595
9755,2020-12-22,Uttar Pradesh,568835,8212,550587
9756,2020-12-22,Uttarakhand,86765,1426,79755
9757,2020-12-22,West Bengal,538343,9401,512039
9758,2020-12-23,Andaman and Nicobar Islands,4893,62,4749
9759,2020-12-23,Andhra Pradesh,879339,7082,868279
9760,2020-12-23,Arunachal Pradesh,16657,56,16379
9761,2020-12-23,Assam,215585,1024,211078
9762,2020-12-23,Bihar,247108,1362,240716
9763,2020-12-23,Chandigarh,19184,312,18508
9764,2020-12-23,Chhattisgarh,269857,3212,250766
9765,2020-12-23,Dadra and Nagar Haveli and Daman and Diu,3364,2,3357
9766,2020-12-23,Delhi,618747,10329,599683
9767,2020-12-23,Goa,50239,725,48567
9768,2020-12-23,Gujarat,237247,4248,221602
9769,2020-12-23,Haryana,258731,2842,250502
9770,2020-12-23,Himachal Pradesh,52955,889,47275
9771,2020-12-23,Jammu and Kashmir,118803,1850,113307
9772,2020-12-23,Jharkhand,113407,1014,110758
9773,2020-12-23,Karnataka,911382,12029,885341
9774,2020-12-23,Kerala,715341,2870,650836
9775,2020-12-23,Ladakh,9296,125,8901
9776,2020-12-23,Lakshadweep,0,0,0
9777,2020-12-23,Madhya Pradesh,233324,3502,218828
9778,2020-12-23,Maharashtra,1902458,48876,1794080
9779,2020-12-23,Manipur,27723,337,25928
9780,2020-12-23,Meghalaya,13299,134,12735
9781,2020-12-23,Mizoram,4141,7,3989
9782,2020-12-23,Nagaland,11866,76,11373
9783,2020-12-23,Odisha,326915,1843,322344
9784,2020-12-23,Puducherry,37811,629,36822
9785,2020-12-23,Punjab,163665,5230,153382
9786,2020-12-23,Rajasthan,300716,2634,286481
9787,2020-12-23,Sikkim,5610,124,5108
9788,2020-12-23,Tamil Nadu,809014,12012,787611
9789,2020-12-23,Telengana,282982,1522,274833
9790,2020-12-23,Tripura,33203,383,32613
9791,2020-12-23,Uttar Pradesh,576832,8224,551917
9792,2020-12-23,Uttarakhand,87376,1439,80425
9793,2020-12-23,West Bengal,539996,9439,514309
9794,2020-12-24,Andaman and Nicobar Islands,4896,62,4761
9795,2020-12-24,Andhra Pradesh,879718,7085,868769
9796,2020-12-24,Arunachal Pradesh,16669,56,16401
9797,2020-12-24,Assam,215680,1029,211181
9798,2020-12-24,Bihar,247807,1368,241031
9799,2020-12-24,Chandigarh,19266,313,18584
9800,2020-12-24,Chhattisgarh,271194,3227,252332
9801,2020-12-24,Dadra and Nagar Haveli and Daman and Diu,3365,2,3357
9802,2020-12-24,Delhi,619618,10347,601268
9803,2020-12-24,Goa,50364,727,48637
9804,2020-12-24,Gujarat,238205,4254,222911
9805,2020-12-24,Haryana,259226,2847,251149
9806,2020-12-24,Himachal Pradesh,53392,894,47869
9807,2020-12-24,Jammu and Kashmir,119053,1853,113645
9808,2020-12-24,Jharkhand,113609,1014,110962
9809,2020-12-24,Karnataka,912340,12038,886547
9810,2020-12-24,Kerala,721510,2892,655644
9811,2020-12-24,Ladakh,9309,125,8947
9812,2020-12-24,Lakshadweep,0,0,0
9813,2020-12-24,Madhya Pradesh,234331,3514,220051
9814,2020-12-24,Maharashtra,1906371,48969,1801700
9815,2020-12-24,Manipur,27827,338,26030
9816,2020-12-24,Meghalaya,13328,135,12894
9817,2020-12-24,Mizoram,4156,8,4008
9818,2020-12-24,Nagaland,11877,77,11423
9819,2020-12-24,Odisha,327279,1846,322648
9820,2020-12-24,Puducherry,37845,629,36866
9821,2020-12-24,Punjab,164145,5243,153964
9822,2020-12-24,Rajasthan,301708,2642,287418
9823,2020-12-24,Sikkim,5632,125,5110
9824,2020-12-24,Tamil Nadu,810080,12024,788742
9825,2020-12-24,Telengana,283556,1524,275217
9826,2020-12-24,Tripura,33216,384,32640
9827,2020-12-24,Uttar Pradesh,577642,8245,553019
9828,2020-12-24,Uttarakhand,87940,1447,80986
9829,2020-12-24,West Bengal,541624,9473,516462
9830,2020-12-25,Andaman and Nicobar Islands,4901,62,4775
9831,2020-12-25,Andhra Pradesh,880075,7089,869124
9832,2020-12-25,Arunachal Pradesh,16678,56,16438
9833,2020-12-25,Assam,215775,1033,211286
9834,2020-12-25,Bihar,248351,1371,241546
9835,2020-12-25,Chandigarh,19309,314,18634
9836,2020-12-25,Chhattisgarh,272426,3249,254024
9837,2020-12-25,Dadra and Nagar Haveli and Daman and Diu,3367,2,3357
9838,2020-12-25,Delhi,620681,10384,602388
9839,2020-12-25,Goa,50454,728,48725
9840,2020-12-25,Gujarat,239195,4262,224092
9841,2020-12-25,Haryana,259745,2854,251908
9842,2020-12-25,Himachal Pradesh,53766,899,48186
9843,2020-12-25,Jammu and Kashmir,119344,1860,113944
9844,2020-12-25,Jharkhand,113786,1016,111175
9845,2020-12-25,Karnataka,913483,12039,887815
9846,2020-12-25,Kerala,726687,2914,660445
9847,2020-12-25,Ladakh,9341,126,8969
9848,2020-12-25,Lakshadweep,0,0,0
9849,2020-12-25,Madhya Pradesh,235369,3524,221169
9850,2020-12-25,Maharashtra,1909951,49058,1804871
9851,2020-12-25,Manipur,27876,341,26173
9852,2020-12-25,Meghalaya,13340,135,12922
9853,2020-12-25,Mizoram,4178,8,4024
9854,2020-12-25,Nagaland,11890,77,11508
9855,2020-12-25,Odisha,327542,1850,322972
9856,2020-12-25,Puducherry,37885,629,36892
9857,2020-12-25,Punjab,164505,5260,154433
9858,2020-12-25,Rajasthan,302709,2650,288388
9859,2020-12-25,Sikkim,5664,125,5119
9860,2020-12-25,Tamil Nadu,811115,12036,789862
9861,2020-12-25,Telengana,284074,1527,275708
9862,2020-12-25,Tripura,33225,384,32657
9863,2020-12-25,Uttar Pradesh,578568,8267,554202
9864,2020-12-25,Uttarakhand,88376,1458,81587
9865,2020-12-25,West Bengal,543214,9505,518516
9866,2020-12-26,Andaman and Nicobar Islands,4912,62,4781
9867,2020-12-26,Andhra Pradesh,880430,7091,869478
9868,2020-12-26,Arunachal Pradesh,16678,56,16454
9869,2020-12-26,Assam,215836,1033,211381
9870,2020-12-26,Bihar,248945,1373,242068
9871,2020-12-26,Chandigarh,19345,314,18686
9872,2020-12-26,Chhattisgarh,273279,3263,255257
9873,2020-12-26,Dadra and Nagar Haveli and Daman and Diu,3370,2,3357
9874,2020-12-26,Delhi,621439,10414,603758
9875,2020-12-26,Goa,50534,728,48826
9876,2020-12-26,Gujarat,240105,4268,225206
9877,2020-12-26,Haryana,260153,2858,252545
9878,2020-12-26,Himachal Pradesh,54058,902,48809
9879,2020-12-26,Jammu and Kashmir,119628,1861,114353
9880,2020-12-26,Jharkhand,113954,1016,111351
9881,2020-12-26,Karnataka,914488,12044,888917
9882,2020-12-26,Kerala,732084,2930,664951
9883,2020-12-26,Ladakh,9355,126,9020
9884,2020-12-26,Lakshadweep,0,0,0
9885,2020-12-26,Madhya Pradesh,236400,3536,222403
9886,2020-12-26,Maharashtra,1913382,49129,1806298
9887,2020-12-26,Manipur,27943,344,26247
9888,2020-12-26,Meghalaya,13369,135,12940
9889,2020-12-26,Mizoram,4178,8,4036
9890,2020-12-26,Nagaland,11895,77,11544
9891,2020-12-26,Odisha,327867,1853,323378
9892,2020-12-26,Puducherry,37914,629,36936
9893,2020-12-26,Punjab,164821,5269,154845
9894,2020-12-26,Rajasthan,303732,2657,289375
9895,2020-12-26,Sikkim,5684,125,5142
9896,2020-12-26,Tamil Nadu,812142,12048,790965
9897,2020-12-26,Telengana,284391,1529,276244
9898,2020-12-26,Tripura,33226,385,32672
9899,2020-12-26,Uttar Pradesh,579982,8279,555544
9900,2020-12-26,Uttarakhand,88844,1463,81871
9901,2020-12-26,West Bengal,544755,9536,520470
9902,2020-12-27,Andaman and Nicobar Islands,4912,62,4789
9903,2020-12-27,Andhra Pradesh,880712,7092,869920
9904,2020-12-27,Arunachal Pradesh,16687,56,16477
9905,2020-12-27,Assam,215910,1035,211486
9906,2020-12-27,Bihar,249403,1379,242767
9907,2020-12-27,Chandigarh,19423,315,18754
9908,2020-12-27,Chhattisgarh,274324,3275,257021
9909,2020-12-27,Dadra and Nagar Haveli and Daman and Diu,3372,2,3362
9910,2020-12-27,Delhi,622094,10437,604746
9911,2020-12-27,Goa,50595,731,48913
9912,2020-12-27,Gujarat,240995,4275,226208
9913,2020-12-27,Haryana,260545,2865,253145
9914,2020-12-27,Himachal Pradesh,54280,913,49076
9915,2020-12-27,Jammu and Kashmir,119877,1867,114722
9916,2020-12-27,Jharkhand,114146,1018,111530
9917,2020-12-27,Karnataka,915345,12051,889881
9918,2020-12-27,Kerala,735611,2951,668733
9919,2020-12-27,Ladakh,9394,126,9051
9920,2020-12-27,Lakshadweep,0,0,0
9921,2020-12-27,Madhya Pradesh,237406,3545,223532
9922,2020-12-27,Maharashtra,1916236,49189,1807824
9923,2020-12-27,Manipur,27976,344,26331
9924,2020-12-27,Meghalaya,13371,138,12985
9925,2020-12-27,Mizoram,4182,8,4046
9926,2020-12-27,Nagaland,11897,78,11545
9927,2020-12-27,Odisha,328201,1857,323749
9928,2020-12-27,Puducherry,37947,630,36962
9929,2020-12-27,Punjab,165126,5281,155409
9930,2020-12-27,Rajasthan,304517,2664,290365
9931,2020-12-27,Sikkim,5799,125,5157
9932,2020-12-27,Tamil Nadu,813161,12059,792063
9933,2020-12-27,Telengana,284863,1531,276753
9934,2020-12-27,Tripura,33237,385,32695
9935,2020-12-27,Uttar Pradesh,581080,8293,556912
9936,2020-12-27,Uttarakhand,89218,1476,82298
9937,2020-12-27,West Bengal,546008,9569,522331
9938,2020-12-28,Andaman and Nicobar Islands,4924,62,4798
9939,2020-12-28,Andhra Pradesh,881061,7094,870342
9940,2020-12-28,Arunachal Pradesh,16689,56,16503
9941,2020-12-28,Assam,215939,1037,211546
9942,2020-12-28,Bihar,249912,1383,243461
9943,2020-12-28,Chandigarh,19486,315,18810
9944,2020-12-28,Chhattisgarh,275149,3293,258155
9945,2020-12-28,Dadra and Nagar Haveli and Daman and Diu,3373,2,3362
9946,2020-12-28,Delhi,622851,10453,605685
9947,2020-12-28,Goa,50667,731,48992
9948,2020-12-28,Gujarat,241845,4282,227128
9949,2020-12-28,Haryana,260907,2874,253765
9950,2020-12-28,Himachal Pradesh,54438,919,49685
9951,2020-12-28,Jammu and Kashmir,120137,1867,114986
9952,2020-12-28,Jharkhand,114268,1019,111664
9953,2020-12-28,Karnataka,916256,12062,891095
9954,2020-12-28,Kerala,740516,2976,672196
9955,2020-12-28,Ladakh,9406,126,9072
9956,2020-12-28,Lakshadweep,0,0,0
9957,2020-12-28,Madhya Pradesh,238352,3563,224692
9958,2020-12-28,Maharashtra,1919550,49255,1809948
9959,2020-12-28,Manipur,28029,348,26404
9960,2020-12-28,Meghalaya,13376,138,13012
9961,2020-12-28,Mizoram,4184,8,4049
9962,2020-12-28,Nagaland,11897,78,11568
9963,2020-12-28,Odisha,328504,1861,324068
9964,2020-12-28,Puducherry,37995,631,37005
9965,2020-12-28,Punjab,165405,5299,155892
9966,2020-12-28,Rajasthan,305360,2670,291533
9967,2020-12-28,Sikkim,5845,125,5173
9968,2020-12-28,Tamil Nadu,814170,12069,793154
9969,2020-12-28,Telengana,285068,1533,277304
9970,2020-12-28,Tripura,33244,385,32711
9971,2020-12-28,Uttar Pradesh,581980,8306,558303
9972,2020-12-28,Uttarakhand,89645,1483,82537
9973,2020-12-28,West Bengal,547443,9598,524071
9974,2020-12-29,Andaman and Nicobar Islands,4929,62,4803
9975,2020-12-29,Andhra Pradesh,881273,7098,870752
9976,2020-12-29,Arunachal Pradesh,16696,56,16521
9977,2020-12-29,Assam,215997,1038,211636
9978,2020-12-29,Bihar,250390,1386,244076
9979,2020-12-29,Chandigarh,19551,316,18856
9980,2020-12-29,Chhattisgarh,276337,3319,260056
9981,2020-12-29,Dadra and Nagar Haveli and Daman and Diu,3374,2,3363
9982,2020-12-29,Delhi,623415,10474,606644
9983,2020-12-29,Goa,50772,734,49083
9984,2020-12-29,Gujarat,242655,4288,228144
9985,2020-12-29,Haryana,261258,2882,254336
9986,2020-12-29,Himachal Pradesh,54680,921,50079
9987,2020-12-29,Jammu and Kashmir,120293,1875,115261
9988,2020-12-29,Jharkhand,114420,1020,111818
9989,2020-12-29,Karnataka,916909,12070,892273
9990,2020-12-29,Kerala,743563,2990,676368
9991,2020-12-29,Ladakh,9411,126,9088
9992,2020-12-29,Lakshadweep,0,0,0
9993,2020-12-29,Madhya Pradesh,239228,3572,225782
9994,2020-12-29,Maharashtra,1922048,49305,1814449
9995,2020-12-29,Manipur,28060,348,26478
9996,2020-12-29,Meghalaya,13379,138,13042
9997,2020-12-29,Mizoram,4190,8,4068
9998,2020-12-29,Nagaland,11911,79,11589
9999,2020-12-29,Odisha,328738,1864,324392
10000,2020-12-29,Puducherry,38028,631,37040
10001,2020-12-29,Punjab,165668,5312,156342
10002,2020-12-29,Rajasthan,306158,2677,292739
10003,2020-12-29,Sikkim,5845,126,5188
10004,2020-12-29,Tamil Nadu,815175,12080,794228
10005,2020-12-29,Telengana,285465,1535,277931
10006,2020-12-29,Tripura,33246,385,32721
10007,2020-12-29,Uttar Pradesh,582920,8322,559888
